Year,Day (mm/dd),Area Office Code,Form No,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
1989,23-Oct,A,111,5,HELICOPTER,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,STE,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,510,0
1989,23-Oct,A,115,3,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,DJI,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,210,0
1989,23-Oct,A,116,15,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,BJG,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,565,1
1989,23-Oct,B,95,1,FOOT,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,SHH,0,Not coded yet,Tide Intermediate,Excellent,Normal,Not recorded,0,0,73,0
1989,23-Oct,B,96,2,FOOT,101,101-75,101-75-015,Eulachon River,Unknown,Coho,DJH,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,270,0
1989,23-Oct,B,97,1,HELICOPTER,101,101-75,101-75-050,Klahini River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,15,0
1989,23-Oct,B,97,3,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,4,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,5,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,10,0
1989,23-Oct,B,97,6,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,7,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,8,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,10,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,11,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,12,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,97,13,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,98,9,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,200,0
1989,23-Oct,B,98,10,HELICOPTER,101,101-71,101-71-04K,King Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,510,0
1989,23-Oct,B,98,11,HELICOPTER,101,101-71,101-71-04H,Humpy Creek,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,10,0
1989,23-Oct,B,98,12,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,450,0
1989,23-Oct,B,98,13,HELICOPTER,101,101-71,101-71-004,Chickamin River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,25,0
1989,23-Oct,B,98,14,HELICOPTER,101,101-71,101-71-004,Chickamin River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,98,15,HELICOPTER,101,101-71,101-71-004,Chickamin River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,15,0
1989,23-Oct,B,98,16,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,925,0
1989,23-Oct,C,156,4,FOOT,106,106-22,106-22-016,Navy Ck,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,21,0
1989,24-Oct,B,97,2,HELICOPTER,101,101-75,101-75-015,Eulachon River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,290,0
1989,24-Oct,B,97,14,HELICOPTER,101,101-75,101-75-005,Herman Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,75,0
1989,24-Oct,B,97,15,HELICOPTER,101,101-75,101-75-010,Grant Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,101,0
1989,24-Oct,B,97,16,HELICOPTER,101,101-80,101-80-052,Margarita Creek,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,24-Oct,B,99,1,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,T T,0,Not coded yet,Tide High,Poor,Normal,Not recorded,0,0,2,0
1989,24-Oct,B,102,1,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,9,0
1989,25-Oct,A,135,13,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,545,2
1989,25-Oct,C,157,1,FOOT,109,109-62,109-62-014,Sample Creek,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,4,0
1989,25-Oct,C,157,2,FOOT,105,105-32,105-32-073,3 Mile Arm NW Arm Hd,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,182,0
1989,25-Oct,C,157,3,FOOT,106,106-41,106-41-030,Red Lake Creek Sumner,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,25-Oct,C,157,4,FOOT,106,106-41,106-41-034,Big Ck Red Bay,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,26-Oct,A,116,7,FOOT,111,111-50,111-50-056,Steep Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,167,6
1989,26-Oct,A,118,5,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,52,3
1989,26-Oct,A,118,8,FOOT,111,111-50,111-50-060,Duck Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3,0
1989,26-Oct,A,118,10,FOOT,111,111-40,111-40-012,Vanderbilt Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,10,1
1989,26-Oct,A,135,14,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,30,0
1989,26-Oct,A,135,15,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1989,26-Oct,B,101,1,FOOT,102,102-30,102-30-087,Aiken Cove,Unknown,Coho,EDH,0,Not coded yet,Tide High,Normal,Low,Not recorded,0,0,110,0
1989,26-Oct,C,156,1,FOOT,106,106-22,106-22-006,Flat Ck Mosman Inlet,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,10,0
1989,26-Oct,C,156,2,FOOT,107,107-30,107-30-070,Snake Ck Olive Cove,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,194,0
1989,27-Oct,A,135,16,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,92,0
1989,27-Oct,B,102,9,FOOT,103,103-90,103-90-030,Staney Creek,Unknown,Coho,GMF,0,Not coded yet,Tide Intermediate,Poor,Normal,Not recorded,0,0,15,0
1989,30-Oct,A,135,17,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Unknown,Coho,RPE,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,87,0
1989,31-Oct,B,102,7,FOOT,102,102-60,102-60-082,Harris River,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,28,1
1989,31-Oct,B,104,1,FOOT,101,101-27,101-27-036,Bostwick Creek,Unknown,Coho,SHH,0,Not coded yet,Tide Low,Poor,High,Not recorded,0,0,0,0
1989,31-Oct,B,105,1,FOOT,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,SHH,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,73,0
1989,1-Nov,A,116,8,FOOT,111,111-50,111-50-056,Steep Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,213,9
1989,7-Nov,A,116,9,FOOT,111,111-50,111-50-056,Steep Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,174,17
1989,9-Nov,B,106,1,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Unknown,Coho,JFK,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,313,0
1989,14-Nov,A,135,18,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RPE,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,510,0
1989,16-Nov,A,133,2,FOOT,115,115-32,115-32-046,Klehini River,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,215,0
1989,16-Nov,A,133,3,FOOT,115,115-32,115-32-057,31 Mile Creek,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,56,0
1989,18-Nov,A,133,4,FOOT,115,115-32,115-32-027,"Clear Creek Murphy Flat, Chilkat Lake",Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,102,0
1989,20-Nov,B,106,12,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,442,2
1989,20-Nov,B,200,4,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,442,2
1989,20-Nov,C,158,1,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,13,0
1989,20-Nov,C,158,2,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,110,0
1989,20-Nov,C,158,3,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,205,90
1989,20-Nov,C,158,4,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,75,10
1989,20-Nov,C,158,5,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,20-Nov,C,158,6,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,15,5
1989,20-Nov,C,158,7,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,25,5
1989,20-Nov,C,158,8,HELICOPTER,107,107-40,107-40-052,Bradfield River N Fk,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,460,0
1989,20-Nov,C,158,9,HELICOPTER,107,107-40,107-40-049,Harding River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,17,0
1989,30-Nov,A,132,3,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,250,0
1989,30-Nov,A,132,6,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,350,0
1989,30-Nov,A,132,7,AERIAL,115,115-32,115-32-025,Chilkat River,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,740,0
1989,30-Nov,A,132,8,AERIAL,115,115-32,115-32-062,Bear Flats,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,260,0
1989,30-Nov,A,132,10,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RFS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,970,0
1989,15-Dec,A,134,1,FOOT,111,111-50,111-50-057,Mendenhall Ponds,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,183,47
1990,5-Jul,B,2,1,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,EDH,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,0,0
1990,24-Jul,B,87,2,BOAT,102,102-60,102-60-044,Old Franks Creek,Unknown,Coho,MHH,0,Not coded yet,Tide Intermediate,Normal,Low,Not recorded,2,0,0,0
1990,25-Jul,D,8,2,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1990,7-Aug,A,52,10,AERIAL,112,112-50,112-50-010,Pavlof River,Unknown,Coho,DJI,0,Not coded yet,Not recorded,Not recorded,Not recorded,Fish present but not counted in Mouth,0,0,0,0
1990,10-Aug,A,56,3,AERIAL,112,112-50,112-50-010,Pavlof River,Unknown,Coho,DJI,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1990,13-Aug,D,16,8,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Fish present but not counted in Mouth,0,0,0,0
1990,14-Aug,D,29,3,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KMK,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,0,0,5,0
1990,17-Aug,A,90,2,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,1000,300,0
1990,17-Aug,A,90,3,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1990,17-Aug,D,19,13,AERIAL,113,113-22,113-22-028,Port Banks,Unknown,Coho,RDJ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3,0
1990,18-Aug,D,29,7,AERIAL,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KMK,0,Not coded yet,Tide Low,Excellent,Low,Fish present but not counted in Mouth,0,0,0,1
1990,21-Aug,A,68,3,FOOT,111,111-15,111-15-020,Windfall Creek,Unknown,Coho,NMB,0,Not coded yet,Tide Low,Not recorded,Normal,Not recorded,0,0,0,0
1990,21-Aug,B,62,7,FOOT,101,101-47,101-47-025,Ketchikan Creek,Unknown,Coho,MAW,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,1000,0
1990,21-Aug,C,103,1,AERIAL,106,106-44,106-44-031,Crystal Creek,Unknown,Coho,WRB,0,Not coded yet,Tide Low,Poor,High,Fish present but not counted in Mouth,0,0,0,0
1990,22-Aug,A,89,6,AERIAL,182,182-20,182-20-010,East Alsek River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,300,0
1990,22-Aug,A,89,12,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,110,0
1990,22-Aug,A,89,13,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,100,0
1990,22-Aug,A,89,16,AERIAL,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,10,0
1990,22-Aug,A,89,17,BOAT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,265,0
1990,22-Aug,B,57,2,FOOT,103,103-11,103-11-017,Hunter Bay E Head,Unknown,Coho,MAW,0,Not coded yet,Tide High,Poor,Low,Fish present but not counted in Mouth,0,0,26,0
1990,23-Aug,A,90,4,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,30,1700,0
1990,23-Aug,A,90,5,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,LDS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1990,23-Aug,D,29,11,AERIAL,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KMK,0,Not coded yet,Tide High,Normal,Low,Not recorded,0,0,10,3
1990,24-Aug,A,72,14,FOOT,111,111-41,111-41-005,Admiralty Creek,Unknown,Coho,KTH,0,Not coded yet,Not recorded,Normal,Not recorded,Not recorded,0,1,2,0
1990,24-Aug,A,90,7,BOAT,182,182-70,182-70-015,Old Situk River,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1990,24-Aug,A,90,13,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,500,0
1990,24-Aug,C,30,2,AERIAL,106,106-44,106-44-031,Crystal Creek,Unknown,Coho,WRB,0,Not coded yet,Tide Intermediate,Normal,Normal,Fish present but not counted in Mouth,0,400,0,0
1990,27-Aug,A,90,15,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,2600,2900,0
1990,28-Aug,C,42,6,FOOT,107,107-30,107-30-070,Snake Ck Olive Cove,Unknown,Coho,RLT,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,7,0
1990,28-Aug,C,42,12,FOOT,107,107-20,107-20-030,Menefee Creek,Unknown,Coho,JPE,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,18,0
1990,29-Aug,A,90,16,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,120,3700,0
1990,29-Aug,A,90,17,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,120,0
1990,29-Aug,A,90,18,AERIAL,185,185-05,185-05-015,Yana River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,350,0
1990,29-Aug,A,91,1,AERIAL,183,183-25,183-25-080,Manby Stream,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,100,0
1990,29-Aug,A,91,2,AERIAL,183,183-55,183-55-100,Spoon River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,900,0
1990,30-Aug,D,29,14,AERIAL,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KMK,0,Not coded yet,Tide Low,Normal,Low,Not recorded,0,0,22,0
1990,31-Aug,A,91,6,BOAT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,1284,0
1990,1-Sep,A,119,15,FOOT,114,114-71,114-71-032,Berg River,Unknown,Coho,MTS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,173,0
1990,2-Sep,A,91,9,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,2700,5500,0
1990,2-Sep,A,94,12,AERIAL,192,192-42,192-42-040,Tsivat River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,25,0
1990,3-Sep,A,91,10,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,300,0
1990,3-Sep,A,91,11,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,350,0
1990,3-Sep,A,91,12,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,450,0
1990,5-Sep,A,79,1,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,2000,0
1990,5-Sep,A,79,3,AERIAL,111,111-15,111-15-020,Windfall Creek,Unknown,Coho,JJM,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,200,0
1990,5-Sep,A,91,14,AERIAL,183,183-55,183-55-100,Spoon River,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,30,0
1990,5-Sep,A,91,15,AERIAL,183,183-25,183-25-080,Manby Stream,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,350,0
1990,5-Sep,A,91,16,AERIAL,185,185-05,185-05-015,Yana River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,100,0
1990,5-Sep,A,91,17,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,1200,0
1990,5-Sep,A,91,18,AERIAL,186,186-15,186-15-052,Jetty,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,300,0
1990,5-Sep,A,92,1,AERIAL,191,191-20,191-20-380,Priest River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,500,0
1990,5-Sep,C,116,6,FOOT,105,105-20,105-20-006,P Beauclerc Lk,Unknown,Coho,JPE,0,Not coded yet,Tide Intermediate,Poor,Low,Not recorded,0,21,0,0
1990,5-Sep,C,117,3,FOOT,105,105-10,105-10-024,Bear Harbor Creek,Unknown,Coho,RCL,0,Not coded yet,Tide Intermediate,Excellent,Normal,Not recorded,5,1,1,0
1990,6-Sep,A,92,4,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,DAT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,30,0
1990,6-Sep,C,118,7,FOOT,105,105-43,105-43-002,Shipley Bay Lk Ck,Unknown,Coho,RCL,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,0,0
1990,7-Sep,A,92,5,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,2500,0
1990,7-Sep,A,92,6,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,750,0
1990,7-Sep,A,92,7,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,1630,0
1990,7-Sep,A,113,11,FOOT,114,114-21,114-21-062,Carolus River,Unknown,Coho,ABL,0,Not coded yet,Tide Low,Normal,Not recorded,Not recorded,0,0,2,0
1990,7-Sep,B,91,4,FOOT,101,101-45,101-45-016,Mahoney Lake Creek,Unknown,Coho,TPZ,0,Not coded yet,Tide Low,Excellent,Normal,Not recorded,0,0,2,0
1990,7-Sep,B,103,4,FOOT,101,101-45,101-45-016,Mahoney Lake Creek,Unknown,Coho,TPZ,0,Not coded yet,Tide Low,Excellent,Normal,Not recorded,0,0,2,0
1990,7-Sep,D,27,9,FOOT,113,113-41,113-41-019,Indian River Sitka,Unknown,Coho,EVP,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,20,0
1990,8-Sep,A,92,8,AERIAL,191,191-20,191-20-380,Priest River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,2500,0
1990,8-Sep,A,92,9,AERIAL,186,186-15,186-15-052,Jetty,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,1500,0
1990,8-Sep,A,92,10,AERIAL,186,186-10,186-10-011,Point Riou Creek,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,20,0
1990,8-Sep,A,92,11,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,1100,0
1990,8-Sep,A,92,12,AERIAL,185,185-05,185-05-015,Yana River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,500,0
1990,8-Sep,A,92,13,AERIAL,183,183-25,183-25-080,Manby Stream,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,500,0
1990,8-Sep,A,92,14,AERIAL,183,183-55,183-55-100,Spoon River,Unknown,Coho,KAW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3000,0
1990,8-Sep,A,92,15,AERIAL,192,192-60,192-60-010,Kiklukh River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,300,350,0
