Year,Day (mm/dd),Management Area Code,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Tide Description,Visibility Description,Water Level Description,Fish Presence,Mouth Count,Tidal Count,Live Count,Dead Count
1988,4-Sep,A,9,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,9000,0
1988,6-Sep,A,11,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GJT,0,Not coded yet,Not recorded,Excellent,High,Not recorded,0,0,10000,0
1988,15-Sep,A,16,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,16000,0
1988,15-Sep,A,17,AERIAL,192,192-41,192-41-010,Kaliakh River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,1100,0
1988,29-Sep,A,11,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,15000,0
1988,29-Sep,A,12,AERIAL,192,192-55,192-55-010,Tashalich River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,500,0
1988,29-Sep,A,13,AERIAL,192,192-60,192-60-010,Kiklukh River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,50,0
1988,29-Sep,A,14,AERIAL,192,192-41,192-41-010,Kaliakh River,Unknown,Coho,GFW,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,2500,0
1989,12-Jul,B,1,AERIAL,101,101-41,101-41-025,Lucky Cove,Unknown,Coho,EDH,0,Not coded yet,Tide High,Normal,Normal,Fish present but not counted in Mouth,0,0,0,0
1989,7-Sep,B,4,FOOT,101,101-47,101-47-025,Ketchikan Creek,Unknown,Coho,JFK,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,1,0,0
1989,16-Sep,B,5,BOAT,101,101-45,101-45-078,Carroll Creek,Unknown,Coho,MAW,0,Not coded yet,Tide High,Normal,Low,Not recorded,0,70,0,0
1989,2-Oct,B,1,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,T T,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,19,0
1989,10-Oct,B,1,FOOT,101,101-90,101-90-029,Traitors Cove Creek,Unknown,Coho,SHH,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1989,10-Oct,B,2,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Normal,High,Not recorded,0,0,100,1
1989,12-Oct,B,3,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,SHH,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,28,0
1989,14-Oct,B,8,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Unknown,Coho,JHH,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,2,0
1989,14-Oct,B,10,FOOT,101,101-15,101-15-090,Marx Creek-Hyder,Unknown,Coho,JHH,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,1,0
1989,16-Oct,B,1,FOOT,101,101-71,101-71-028,Walker Creek,Unknown,Coho,T T,0,Not coded yet,Tide Intermediate,Excellent,Normal,Not recorded,0,0,10,0
1989,20-Oct,B,3,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,512,50
1989,22-Oct,B,1,FOOT,101,101-45,101-45-078,Carroll Creek,Unknown,Coho,T T,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,18,0
1989,22-Oct,B,1,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Normal,Low,Not recorded,0,0,350,0
1989,22-Oct,B,2,HELICOPTER,101,101-30,101-30-060,Marten River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,0,0,1175,0
1989,22-Oct,B,3,HELICOPTER,101,101-15,101-15-019,Tombstone River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,950,0
1989,22-Oct,B,5,HELICOPTER,101,101-30,101-30-030,Keta River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide Low,Excellent,Low,Not recorded,0,0,650,0
1989,22-Oct,B,6,HELICOPTER,101,101-55,101-55-040,Blossom River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,1000,0
1989,22-Oct,B,8,HELICOPTER,101,101-55,101-55-020,Wilson River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Poor,Low,Not recorded,0,0,125,0
1989,23-Oct,B,1,FOOT,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,SHH,0,Not coded yet,Tide Intermediate,Excellent,Normal,Not recorded,0,0,73,0
1989,23-Oct,B,1,HELICOPTER,101,101-75,101-75-050,Klahini River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,15,0
1989,23-Oct,B,2,FOOT,101,101-75,101-75-015,Eulachon River,Unknown,Coho,DJH,0,Not coded yet,Tide Low,Excellent,Low,Not recorded,0,0,270,0
1989,23-Oct,B,3,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,4,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,5,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,10,0
1989,23-Oct,B,6,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,7,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,8,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,9,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,200,0
1989,23-Oct,B,10,HELICOPTER,101,101-71,101-71-04K,King Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,510,0
1989,23-Oct,B,10,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,11,HELICOPTER,101,101-71,101-71-04H,Humpy Creek,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,10,0
1989,23-Oct,B,11,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,12,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,450,0
1989,23-Oct,B,12,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,13,HELICOPTER,101,101-71,101-71-004,Chickamin River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,25,0
1989,23-Oct,B,13,HELICOPTER,101,101-75,101-75-030,Unuk River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,14,HELICOPTER,101,101-71,101-71-004,Chickamin River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,23-Oct,B,15,HELICOPTER,101,101-71,101-71-004,Chickamin River,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,15,0
1989,23-Oct,B,16,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,925,0
1989,24-Oct,B,1,FOOT,101,101-47,101-47-015,Ward Creek,Unknown,Coho,T T,0,Not coded yet,Tide High,Poor,Normal,Not recorded,0,0,2,0
1989,24-Oct,B,2,HELICOPTER,101,101-75,101-75-015,Eulachon River,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,290,0
1989,24-Oct,B,14,HELICOPTER,101,101-75,101-75-005,Herman Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,75,0
1989,24-Oct,B,15,HELICOPTER,101,101-75,101-75-010,Grant Creek,Unknown,Coho,JFK,3,Peak survey - useful for indexing abundance,Tide High,Excellent,Low,Not recorded,0,0,101,0
1989,24-Oct,B,16,HELICOPTER,101,101-80,101-80-052,Margarita Creek,Unknown,Coho,JFK,0,Not coded yet,Tide High,Excellent,Low,Not recorded,0,0,0,0
1989,31-Oct,B,1,FOOT,101,101-27,101-27-036,Bostwick Creek,Unknown,Coho,SHH,0,Not coded yet,Tide Low,Poor,High,Not recorded,0,0,0,0
1989,31-Oct,B,1,FOOT,101,101-29,101-29-006,Vallenar Creek,Unknown,Coho,SHH,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,73,0
1989,9-Nov,B,1,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Unknown,Coho,JFK,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,313,0
1989,20-Nov,B,4,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,442,2
1989,20-Nov,B,12,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,442,2
1989,8-Sep,B,9,FOOT,102,102-40,102-40-087,Sunny Creek,Unknown,Coho,P N,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,3,0
1989,27-Sep,B,2,FOOT,102,102-40,102-40-060,Lagoon Creek,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Excellent,Normal,Fish present but not counted in Mouth,0,150,175,0
1989,2-Oct,B,1,FOOT,102,102-60,102-60-072,Twelvemile Creek,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,178,0
1989,10-Oct,B,1,FOOT,102,102-40,102-40-060,Lagoon Creek,Unknown,Coho,PSD,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,50,0
1989,13-Oct,B,13,FOOT,102,102-60,102-60-084,Maybeso Creek,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,93,0
1989,26-Oct,B,1,FOOT,102,102-30,102-30-087,Aiken Cove,Unknown,Coho,EDH,0,Not coded yet,Tide High,Normal,Low,Not recorded,0,0,110,0
1989,31-Oct,B,7,FOOT,102,102-60,102-60-082,Harris River,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,28,1
1989,5-Oct,B,8,FOOT,103,103-60,103-60-077,Trocadero B R Head,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,14,1
1989,5-Oct,B,10,FOOT,103,103-60,103-60-077,Trocadero B R Head,Unknown,Coho,DLR,0,Not coded yet,Tide Intermediate,Poor,Normal,Not recorded,0,0,76,0
1989,14-Oct,B,18,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1989,24-Oct,B,1,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Unknown,Coho,GMF,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,9,0
1989,27-Oct,B,9,FOOT,103,103-90,103-90-030,Staney Creek,Unknown,Coho,GMF,0,Not coded yet,Tide Intermediate,Poor,Normal,Not recorded,0,0,15,0
1989,6-Sep,C,3,FOOT,105,105-42,105-42-005,Calder Creek,Unknown,Coho,RAK,0,Not coded yet,Tide Low,Poor,Normal,Not recorded,0,0,4,0
1989,7-Sep,C,3,FOOT,105,105-10,105-10-021,Joan Ck Affleck Can,Unknown,Coho,RCL,0,Not coded yet,Tide Low,Normal,Normal,Not recorded,0,0,6,0
1989,7-Sep,C,6,FOOT,105,105-10,105-10-019,Kathleen Creek,Unknown,Coho,RLT,0,Not coded yet,Tide Low,Normal,Normal,Not recorded,0,0,12,0
1989,7-Sep,C,18,FOOT,105,105-10,105-10-024,Bear Harbor Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,4,0,0
1989,4-Oct,C,2,FOOT,105,105-32,105-32-073,3 Mile Arm NW Arm Hd,Unknown,Coho,RCL,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,174,0
1989,25-Oct,C,2,FOOT,105,105-32,105-32-073,3 Mile Arm NW Arm Hd,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,182,0
1989,11-Aug,C,7,AERIAL,106,106-42,106-42-010,Kah Sheets Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,200,0,0,0
1989,16-Aug,C,1,AERIAL,106,106-44,106-44-031,Crystal Creek,Unknown,Coho,WRB,0,Not coded yet,Tide Low,Poor,Normal,Not recorded,0,0,0,0
1989,31-Aug,C,2,AERIAL,106,106-41,106-41-010,Salmon Bay Creek,Unknown,Coho,WRB,0,Not coded yet,Tide Low,Poor,Low,Fish present but not counted in Tidal,0,0,0,0
1989,6-Sep,C,1,AERIAL,106,106-44,106-44-031,Crystal Creek,Unknown,Coho,WRB,0,Not coded yet,Not recorded,Poor,Normal,Fish present but not counted in Mouth,0,0,0,0
1989,12-Sep,C,6,FOOT,106,106-10,106-10-034,Luck Creek Luck Lake,Unknown,Coho,KCK,0,Not coded yet,Not recorded,Poor,Low,Not recorded,0,0,6,0
1989,13-Sep,C,10,FOOT,106,106-41,106-41-034,Big Ck Red Bay,Unknown,Coho,TWR,0,Not coded yet,Not recorded,Normal,Normal,Fish present but not counted in Mouth,0,10,4,0
1989,13-Sep,C,16,FOOT,106,106-30,106-30-082,Kayáashkeiditaan Creek,Unknown,Coho,RAK,0,Not coded yet,Not recorded,Normal,Low,Fish present but not counted in Live,0,6,0,0
1989,14-Sep,C,2,FOOT,106,106-22,106-22-016,Navy Ck,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,96,1
1989,14-Sep,C,5,FOOT,106,106-22,106-22-006,Flat Ck Mosman Inlet,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,34,0
1989,4-Oct,C,1,FOOT,106,106-41,106-41-034,Big Ck Red Bay,Unknown,Coho,RCL,0,Not coded yet,Tide High,Poor,High,Not recorded,0,0,11,0
1989,5-Oct,C,9,FOOT,106,106-22,106-22-006,Flat Ck Mosman Inlet,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,29,0
1989,16-Oct,C,3,FOOT,106,106-35,106-35-080,108 Creek Whale Pass,Unknown,Coho,GMF,0,Not coded yet,Tide Intermediate,Normal,Normal,Not recorded,0,0,113,1
1989,23-Oct,C,4,FOOT,106,106-22,106-22-016,Navy Ck,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,21,0
1989,25-Oct,C,3,FOOT,106,106-41,106-41-030,Red Lake Creek Sumner,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,25-Oct,C,4,FOOT,106,106-41,106-41-034,Big Ck Red Bay,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,26-Oct,C,1,FOOT,106,106-22,106-22-006,Flat Ck Mosman Inlet,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,10,0
1989,5-Oct,C,8,HELICOPTER,107,107-30,107-30-070,Snake Ck Olive Cove,Unknown,Coho,RCL,0,Not coded yet,Tide High,Normal,High,Not recorded,0,0,170,0
1989,16-Oct,C,3,FOOT,107,107-45,107-45-078,Earl West Creek,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,1,0
1989,26-Oct,C,2,FOOT,107,107-30,107-30-070,Snake Ck Olive Cove,Unknown,Coho,RLT,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,194,0
1989,20-Nov,C,8,HELICOPTER,107,107-40,107-40-052,Bradfield River N Fk,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,460,0
1989,20-Nov,C,9,HELICOPTER,107,107-40,107-40-049,Harding River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,17,0
1989,15-Aug,C,3,FOOT,108,108-50,108-50-003,Bear Ck Frederick Sd,Unknown,Coho,RAK,0,Not coded yet,Tide High,Normal,Normal,Not recorded,0,0,2,0
1989,17-Aug,C,4,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Low,Not recorded,0,0,0,0
1989,17-Aug,C,10,FOOT,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,TWR,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,17-Aug,C,11,FOOT,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,17-Aug,C,16,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,15-Sep,C,17,FOOT,108,108-20,108-20-001,King George Ck,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,4,0
1989,5-Oct,C,1,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,40,0
1989,5-Oct,C,2,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,55,0
1989,5-Oct,C,3,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,175,0
1989,5-Oct,C,4,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Poor,Normal,Not recorded,0,0,0,0
1989,5-Oct,C,5,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Poor,High,Not recorded,0,0,120,0
1989,5-Oct,C,6,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Excellent,Normal,Not recorded,0,0,75,0
1989,5-Oct,C,7,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,570,0
1989,20-Nov,C,1,HELICOPTER,108,108-40,108-40-013,Shakes Slough,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,13,0
1989,20-Nov,C,2,HELICOPTER,108,108-40,108-40-13A,W of Hot Springs,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,110,0
1989,20-Nov,C,3,HELICOPTER,108,108-40,108-40-014,Ketili Creek Barnes,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,205,90
1989,20-Nov,C,4,HELICOPTER,108,108-40,108-40-016,Kikahe River,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,75,10
1989,20-Nov,C,5,HELICOPTER,108,108-40,108-40-018,Shuktusa Branch,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,0,0
1989,20-Nov,C,6,HELICOPTER,108,108-41,108-41-010,North Arm Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,15,5
1989,20-Nov,C,7,HELICOPTER,108,108-40,108-40-020,Andrews Creek,Unknown,Coho,RCL,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,25,5
1989,8-Sep,C,4,FOOT,109,109-42,109-42-030,Kadake Creek,Unknown,Coho,JRE,0,Not coded yet,Not recorded,Excellent,Low,Not recorded,0,0,1,4
1989,17-Sep,D,10,FOOT,109,109-10,109-10-023,Deep Cove NW Head,Unknown,Coho,NSR,0,Not coded yet,Tide High,Excellent,Normal,Not recorded,0,0,11,0
1989,4-Oct,C,2,HELICOPTER,109,109-30,109-30-003,Eliza Creek,Unknown,Coho,JRE,0,Not coded yet,Tide High,Excellent,Normal,Not recorded,0,0,147,0
1989,4-Oct,C,3,HELICOPTER,109,109-45,109-45-013,Salt Chuck-Security,Unknown,Coho,JRE,0,Not coded yet,Tide High,Excellent,Normal,Not recorded,0,10,30,0
1989,15-Oct,D,19,FOOT,109,109-10,109-10-023,Deep Cove NW Head,Unknown,Coho,NSR,0,Not coded yet,Tide High,Excellent,Normal,Not recorded,0,0,27,0
1989,25-Oct,C,1,FOOT,109,109-62,109-62-014,Sample Creek,Unknown,Coho,RLT,0,Not coded yet,Not recorded,Normal,Normal,Not recorded,0,0,4,0
1989,7-Aug,A,14,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,KII,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,12,0
1989,22-Aug,A,6,AERIAL,111,111-50,111-50-092,Barlow Cove W Shore,Unknown,Coho,DJI,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,30,0,0,0
1989,23-Aug,A,6,FOOT,111,111-13,111-13-010,Mole River,Unknown,Coho,GFT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Fish present but not counted in Mouth,0,0,0,5
1989,25-Aug,A,11,FOOT,111,111-41,111-41-005,Admiralty Creek,Unknown,Coho,NMB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,75,0
1989,30-Aug,A,4,AERIAL,111,111-50,111-50-092,Barlow Cove W Shore,Unknown,Coho,DJI,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,200,0,0,0
1989,5-Sep,A,7,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Unknown,Coho,AJM,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,50,0,0,0
1989,10-Sep,A,1,AERIAL,111,111-50,111-50-092,Barlow Cove W Shore,Unknown,Coho,DJI,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,0,0
1989,12-Sep,A,1,HELICOPTER,111,111-32,111-32-280,Dudidontu River,Unknown,Coho,LDS,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,108,7
1989,15-Sep,A,9,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Unknown,Coho,AJM,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,700,0,0,0
1989,19-Sep,A,13,FOOT,111,111-40,111-40-028,Sheep Creek,Unknown,Coho,KFK,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,1,0
1989,19-Sep,A,15,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,GFT,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,18,0
1989,4-Oct,A,1,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,51,2
1989,4-Oct,A,3,FOOT,111,111-50,111-50-056,Steep Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,61,0
1989,5-Oct,A,9,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,MRB,3,Peak survey - useful for indexing abundance,Not recorded,Not recorded,Not recorded,Not recorded,0,0,227,15
1989,5-Oct,A,13,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Unknown,Coho,AJM,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,400,0
1989,5-Oct,A,14,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Unknown,Coho,AJM,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,300,0,0,0
1989,5-Oct,A,14,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,47,0
1989,12-Oct,A,4,FOOT,111,111-50,111-50-056,Steep Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,125,4
1989,12-Oct,A,13,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,288,9
1989,13-Oct,A,10,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,210,4
1989,13-Oct,A,15,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,131,2
1989,16-Oct,A,12,FOOT,111,111-50,111-50-069,Fish Creek-Douglas I,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,177,0
1989,16-Oct,A,13,FOOT,111,111-50,111-50-069,Fish Creek-Douglas I,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,237,0
1989,17-Oct,A,11,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,40,31
1989,17-Oct,A,14,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,514,8
1989,18-Oct,A,6,FOOT,111,111-50,111-50-056,Steep Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,102,14
1989,19-Oct,A,3,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,BJG,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,76,2
1989,20-Oct,A,16,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,Not recorded,Not recorded,Not recorded,Not recorded,0,0,59,20
