Year,Day (mm/dd),Area Office Code,Form No,Line No,Survey Type Name,District,Stat Area,Stream Number,Stream Name,Area Surveyed,Species Name,Observer Initials,Usage Code,Usage Description,Mouth Count,Tidal Count,Live Count,Dead Count,Tide Description,Visibility Description,Water Level Description,Fish Presence,Comments
1993,13-Sep,C,210,7,BOAT,109,109-45,109-45-013,Salt Chuck-Security,Unknown,Coho,GFT,0,Not coded yet,0,0,50,0,Not recorded,Not recorded,Not recorded,Not recorded,BETWEEN CK #10 & GRASSY LAKE
1993,14-Sep,A,118,9,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,JJM,0,Not coded yet,0,0,2000,0,Tide High,Visibility Excellent,Water Normal,Not recorded,
1993,14-Sep,A,308,13,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,MST,0,Not coded yet,0,740,6000,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,fair visibility from 9 mile brdg.
1993,15-Sep,A,308,14,BOAT,182,182-70,182-70-200,Ahrnklin River,Unknown,Coho,MST,0,Not coded yet,0,0,2900,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,308,15,BOAT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,BJG,0,Not coded yet,0,0,4400,0,Tide Intermediate,Visibility Excellent,Water Normal,Not recorded,
1993,15-Sep,A,309,1,AERIAL,183,183-90,183-90-220,Esker Stream,Unknown,Coho,KAW,0,Not coded yet,0,0,1620,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,2,AERIAL,183,183-55,183-55-100,Spoon River,Unknown,Coho,KAW,0,Not coded yet,0,0,0,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,3,AERIAL,183,183-80,183-80-170,Sudden Stream,Unknown,Coho,KAW,0,Not coded yet,0,0,150,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,4,AERIAL,183,183-25,183-25-080,Manby Stream,Unknown,Coho,KAW,0,Not coded yet,0,0,350,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,5,AERIAL,185,185-05,185-05-015,Yana River,Unknown,Coho,KAW,0,Not coded yet,0,0,30,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,6,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,KAW,0,Not coded yet,0,0,0,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,7,AERIAL,186,186-10,186-10-011,Point Riou Creek,Unknown,Coho,KAW,0,Not coded yet,0,0,50,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,8,AERIAL,186,186-15,186-15-052,Jetty,Unknown,Coho,KAW,0,Not coded yet,0,300,1200,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,10,AERIAL,183,183-50,183-50-010,Ankau Creek,Unknown,Coho,KAW,0,Not coded yet,0,400,0,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,15-Sep,A,309,11,AERIAL,191,191-20,191-20-360,Big River,Unknown,Coho,KAW,0,Not coded yet,0,0,900,0,Tide Intermediate,Visibility Poor,Water Normal,Not recorded,
1993,19-Sep,B,119,2,FOOT,102,102-30,102-30-067,Kegan Cove,Unknown,Coho,MAO,0,Not coded yet,0,5,5,0,Not recorded,Visibility Normal,Water Normal,Not recorded,Mark Olson
1993,20-Sep,A,122,5,FOOT,112,112-90,112-90-014,Whitewater Creek,Unknown,Coho,GFT,0,Not coded yet,0,0,10,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,20-Sep,B,105,3,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,0,0,2,0,Not recorded,Visibility Excellent,Water Low,Not recorded,
1993,22-Sep,A,309,12,AERIAL,182,182-55,182-55-015,Old Italio River,Unknown,Coho,KAW,0,Not coded yet,0,220,2300,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,220 below markers
1993,22-Sep,A,309,13,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,KAW,0,Not coded yet,0,900,0,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,"Middle Italio, all coho below markers"
1993,22-Sep,A,309,14,AERIAL,182,182-30,182-30-011,Tanis River,Unknown,Coho,KAW,0,Not coded yet,0,0,200,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,Tanis #1
1993,22-Sep,A,309,15,AERIAL,182,182-30,182-30-011,Tanis River,Unknown,Coho,KAW,0,Not coded yet,0,0,550,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,Tanis #2
1993,22-Sep,A,310,1,AERIAL,182,182-30,182-30-015,Cabin Creek,Unknown,Coho,KAW,0,Not coded yet,0,0,0,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,2,AERIAL,182,182-30,182-30-040,Gines Creek,Unknown,Coho,KAW,0,Not coded yet,0,0,0,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,4,AERIAL,182,182-60,182-60-010,Dangerous River,Unknown,Coho,KAW,0,Not coded yet,0,0,70,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,7,AERIAL,182,182-10,182-10-010,Doame River,Unknown,Coho,KAW,0,Not coded yet,0,0,1400,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,8,AERIAL,183,183-90,183-90-220,Esker Stream,Unknown,Coho,KAW,0,Not coded yet,0,0,900,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,9,AERIAL,183,183-55,183-55-100,Spoon River,Unknown,Coho,KAW,0,Not coded yet,0,0,30,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,10,AERIAL,183,183-25,183-25-080,Manby Stream,Unknown,Coho,KAW,0,Not coded yet,0,0,2000,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,12,AERIAL,185,185-05,185-05-015,Yana River,Unknown,Coho,KAW,0,Not coded yet,0,0,250,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,13,AERIAL,185,185-10,185-10-010,Yahtse River,Unknown,Coho,KAW,0,Not coded yet,0,20,100,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,14,AERIAL,186,186-10,186-10-011,Point Riou Creek,Unknown,Coho,KAW,0,Not coded yet,0,0,38,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,310,15,AERIAL,186,186-15,186-15-052,Jetty,Unknown,Coho,KAW,0,Not coded yet,0,0,1200,0,Tide Intermediate,Visibility Poor,Water Normal,Not recorded,
1993,22-Sep,A,311,1,AERIAL,191,191-20,191-20-360,Big River,Unknown,Coho,KAW,0,Not coded yet,0,0,750,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,A,311,2,BOAT,182,182-80,182-80-030,Tawah Creek,Unknown,Coho,MST,3,Peak survey - useful for indexing abundance,0,0,5436,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,22-Sep,B,118,10,FOOT,103,103-25,103-25-047,Hetta Lake Creek,Unknown,Coho,MAO,0,Not coded yet,0,20,19,0,Not recorded,Visibility Normal,Water Low,Not recorded,Mark Olsen
1993,23-Sep,A,311,3,BOAT,182,182-70,182-70-010,Situk RIver,Unknown,Coho,MST,0,Not coded yet,0,603,10100,0,Tide Intermediate,Visibility Normal,Water High,Not recorded,
1993,23-Sep,D,30,1,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,RDJ,0,Not coded yet,0,0,111,0,Not recorded,Not recorded,Not recorded,Not recorded,fish dark
1993,28-Sep,B,105,8,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,100,0,1,0,Not recorded,Visibility Excellent,Water Normal,Not recorded,
1993,28-Sep,B,106,3,FOOT,102,102-40,102-40-060,Lagoon Creek,Unknown,Coho,PSD,0,Not coded yet,0,100,150,0,Not recorded,Not recorded,Not recorded,Not recorded,most peak count - too early
1993,29-Sep,A,123,7,FOOT,112,112-80,112-80-028,Chaik Bay Creek,Unknown,Coho,GFT,0,Not coded yet,0,100,200,0,Tide High,Visibility Excellent,Water Normal,Not recorded,
1993,29-Sep,A,605,1,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,RFS,0,Not coded yet,0,0,120,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,29-Sep,A,605,2,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RFS,0,Not coded yet,0,0,130,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,3-Oct,A,135,9,FOOT,115,115-31,115-31-035,Sweeny Creek,Unknown,Coho,DPC,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Water High,Not recorded,JOHN TURLEY DIPAC
1993,3-Oct,A,311,4,AERIAL,192,192-42,192-42-020,Tsiu River,Unknown,Coho,GFW,0,Not coded yet,0,0,800,0,Tide Intermediate,Visibility Poor,Water High,Not recorded,Very poor visibility
1993,3-Oct,A,311,5,AERIAL,191,191-20,191-20-360,Big River,Unknown,Coho,GFW,0,Not coded yet,0,0,300,0,Tide Intermediate,Visibility Poor,Water High,Not recorded,Very poor visibility
1993,3-Oct,A,311,6,AERIAL,186,186-15,186-15-052,Jetty,Unknown,Coho,GFW,0,Not coded yet,0,0,50,0,Tide Intermediate,Visibility Poor,Water High,Not recorded,Very turbid
1993,3-Oct,D,33,1,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KCK,0,Not coded yet,0,0,545,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
1993,4-Oct,B,107,1,FOOT,106,106-35,106-35-080,108 Creek Whale Pass,Unknown,Coho,GMF,0,Not coded yet,0,0,617,8,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,"PLUS 8 JACKS, FRESH COHO IN LOWER STR."
1993,5-Oct,A,125,1,AERIAL,111,111-32,111-32-038,Sockeye Creek-Taku,Unknown,Coho,JJM,0,Not coded yet,0,0,130,0,Not recorded,Visibility Poor,Water Normal,Not recorded,
1993,5-Oct,A,125,2,AERIAL,111,111-32,111-32-068,Johnson Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,0,0,90,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1993,5-Oct,A,125,3,AERIAL,111,111-32,111-32-066,Yehring Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,0,0,250,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1993,5-Oct,A,125,4,AERIAL,111,111-32,111-32-056,Fish Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,0,0,380,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1993,5-Oct,A,125,5,AERIAL,111,111-32,111-32-203,Wilms Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,0,0,70,0,Not recorded,Visibility Poor,Water High,Not recorded,
1993,5-Oct,A,125,6,AERIAL,111,111-32,111-32-032,Taku River,Unknown,Coho,JJM,0,Not coded yet,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,jellow bluf
1993,5-Oct,A,125,7,AERIAL,111,111-32,111-32-032,Taku River,Unknown,Coho,JJM,0,Not coded yet,0,0,10,0,Not recorded,Not recorded,Not recorded,Not recorded,Tuskwa
1993,5-Oct,A,125,8,AERIAL,111,111-32,111-32-032,Taku River,Unknown,Coho,JJM,0,Not coded yet,0,0,20,0,Not recorded,Not recorded,Not recorded,Not recorded,Shustahini
1993,5-Oct,A,125,11,AERIAL,111,111-32,111-32-046,Moose Creek-Taku R,Unknown,Coho,JJM,0,Not coded yet,0,0,10,0,Not recorded,Not recorded,Not recorded,Not recorded,moose creek
1993,5-Oct,A,606,2,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,0,0,32,0,Not recorded,Not recorded,Not recorded,Not recorded,+1jack
1993,5-Oct,A,607,1,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,0,0,32,1,Not recorded,Visibility Excellent,Water Low,Not recorded,"Copies from field notes from 1993, 10/11/94."
1993,6-Oct,A,131,6,FOOT,111,111-40,111-40-007,Switzer Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,16,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,6-Oct,A,131,7,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,MRB,0,Not coded yet,0,0,85,5,Not recorded,Not recorded,Not recorded,Not recorded,
1993,6-Oct,A,311,7,AERIAL,183,183-90,183-90-220,Esker Stream,Unknown,Coho,KAW,0,Not coded yet,0,0,350,0,Tide Low,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,311,8,AERIAL,183,183-80,183-80-170,Sudden Stream,Unknown,Coho,KAW,0,Not coded yet,0,0,920,0,Tide Low,Visibility Normal,Water Normal,Not recorded,In various tributaries
1993,6-Oct,A,311,9,AERIAL,182,182-70,182-70-015,Old Situk River,Unknown,Coho,KAW,0,Not coded yet,0,0,800,0,Tide Low,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,311,10,AERIAL,182,182-70,182-70-010,Situk RIver,Unknown,Coho,KAW,0,Not coded yet,0,0,400,0,Tide Low,Visibility Poor,Water Normal,Not recorded,
1993,6-Oct,A,311,11,AERIAL,182,182-10,182-10-010,Doame River,Unknown,Coho,KAW,0,Not coded yet,0,0,6000,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,311,12,AERIAL,182,182-20,182-20-010,East Alsek River,Unknown,Coho,KAW,0,Not coded yet,0,0,3500,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,311,13,AERIAL,182,182-30,182-30-015,Cabin Creek,Unknown,Coho,KAW,0,Not coded yet,0,0,50,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,311,14,AERIAL,182,182-30,182-30-011,Tanis River,Unknown,Coho,KAW,0,Not coded yet,0,0,700,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,311,15,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,KAW,0,Not coded yet,0,0,600,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,New Italio
1993,6-Oct,A,312,1,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,KAW,0,Not coded yet,0,0,650,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,Middle Italio
1993,6-Oct,A,312,2,AERIAL,182,182-50,182-50-010,Italio River,Unknown,Coho,KAW,0,Not coded yet,0,0,4000,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,Old Italio
1993,6-Oct,A,312,3,AERIAL,182,182-60,182-60-010,Dangerous River,Unknown,Coho,KAW,0,Not coded yet,0,0,100,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,312,5,AERIAL,182,182-70,182-70-120,Antlen River,Unknown,Coho,KAW,0,Not coded yet,0,0,2000,0,Tide Intermediate,Visibility Normal,Water Normal,Not recorded,
1993,6-Oct,A,607,2,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Not recorded,Not recorded,Too glacial to survey.
1993,6-Oct,B,107,4,FOOT,103,103-60,103-60-059,Port St Nicholas Hd,Unknown,Coho,GMF,0,Not coded yet,0,0,36,0,Not recorded,Visibility Poor,Water Normal,Not recorded,"also saw 29 Jacks,More co present than counted"
1993,6-Oct,D,30,3,FOOT,113,113-66,113-66-006,St. John Baptist Hd,Unknown,Coho,RAD,0,Not coded yet,0,0,90,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,6-Oct,D,33,4,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KCK,0,Not coded yet,0,0,647,3,Not recorded,Visibility Poor,Not recorded,Not recorded,
1993,7-Oct,A,123,10,FOOT,112,112-80,112-80-028,Chaik Bay Creek,Unknown,Coho,DJI,0,Not coded yet,0,180,180,0,Not recorded,Not recorded,Not recorded,Not recorded,"many bright, to beaver pond"
1993,7-Oct,A,123,13,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,DJI,0,Not coded yet,0,0,250,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,"200 in schs, 50 spawning"
1993,7-Oct,A,131,8,FOOT,111,111-50,111-50-062,Jordon Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,18,1,Not recorded,Not recorded,Not recorded,Not recorded,
1993,7-Oct,B,107,9,FOOT,102,102-60,102-60-082,Harris River,Unknown,Coho,GMF,0,Not coded yet,0,0,46,0,Not recorded,Visibility Normal,Water Low,Not recorded,Water level and flow extremly low
1993,7-Oct,B,111,1,HELICOPTER,101,101-71,101-71-04E,Choca Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,300,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,7-Oct,B,111,2,HELICOPTER,101,101-71,101-71-04H,Humpy Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,190,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,7-Oct,B,111,3,HELICOPTER,101,101-71,101-71-04K,King Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,110,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,7-Oct,B,111,4,HELICOPTER,101,101-71,101-71-04I,Indian Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,475,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,7-Oct,B,111,5,HELICOPTER,101,101-71,101-71-04A,Barrier Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,325,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,7-Oct,B,111,6,HELICOPTER,101,101-45,101-45-078,Carroll Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,310,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,7-Oct,B,115,11,FOOT,101,101-15,101-15-085,Fish Creek-Hyder,Unknown,Coho,JHH,0,Not coded yet,0,0,29,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,7-Oct,D,30,2,HELICOPTER,113,113-81,113-81-011,Black River,Unknown,Coho,WMD,0,Not coded yet,0,0,764,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,7-Oct,D,30,4,FOOT,113,113-62,113-62-008,Sinitsin Cove Head,Unknown,Coho,RAD,0,Not coded yet,0,0,213,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,8-Oct,A,124,1,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,JJM,0,Not coded yet,0,0,2860,0,Not recorded,Visibility Normal,Not recorded,Not recorded,
1993,8-Oct,A,131,9,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,MRB,0,Not coded yet,0,0,1352,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,9-Oct,D,33,5,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KCK,0,Not coded yet,0,0,741,2,Not recorded,Visibility Normal,Not recorded,Not recorded,
1993,11-Oct,A,131,10,FOOT,111,111-50,111-50-010,Peterson Ck Favor C,Unknown,Coho,BJG,0,Not coded yet,0,0,57,6,Not recorded,Not recorded,Not recorded,Not recorded,
1993,11-Oct,A,604,1,AERIAL,115,115-20,115-20-010,Berners River,Unknown,Coho,RFS,0,Not coded yet,0,150,5850,0,Not recorded,Not recorded,Not recorded,Not recorded,"Some moving in. Most schooled, not spawning."
1993,11-Oct,A,604,4,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RFS,0,Not coded yet,0,0,450,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,11-Oct,A,604,6,AERIAL,115,115-32,115-32-030,Takhin River,Unknown,Coho,RFS,0,Not coded yet,0,0,25,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,11-Oct,A,607,3,FOOT,115,115-32,115-32-064,Kelsall River,Unknown,Coho,RPE,0,Not coded yet,0,0,0,0,Not recorded,Visibility Poor,Not recorded,Not recorded,Too glacial to survey.
1993,11-Oct,B,106,7,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,0,0,5,2,Not recorded,Visibility Excellent,Water Low,Fish present but not counted in Mouth,
1993,12-Oct,A,607,4,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,618,14,Not recorded,Visibility Poor,Not recorded,Not recorded,
1993,13-Oct,A,607,5,FOOT,115,115-32,115-32-027,Clear Ck Murphy Flat,Unknown,Coho,RPE,0,Not coded yet,0,0,460,0,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1993,13-Oct,C,225,1,FOOT,107,107-45,107-45-082,Channel Island Creek,Partial stream survey,Coho,RLT,2,Complete survey - potentially useful for indexing abundance,0,0,12,7,Not recorded,Visibility Excellent,Water Low,Not recorded,WALED ABOVE LOWER BRIDGE
1993,13-Oct,C,225,2,FOOT,107,107-45,107-45-078,Earl West Creek,Partial stream survey,Coho,RLT,2,Complete survey - potentially useful for indexing abundance,0,0,2,3,Not recorded,Visibility Excellent,Water Low,Not recorded,"BTWN BRIDGES, FISH IN SLOUGHS"
1993,13-Oct,D,30,5,FOOT,113,113-40,113-40-015,Starrigavin Creek,Unknown,Coho,RDJ,0,Not coded yet,0,0,256,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,13-Oct,D,30,7,FOOT,113,113-41,113-41-13B,Eagle River,Unknown,Coho,AES,0,Not coded yet,0,0,511,2,Not recorded,Not recorded,Not recorded,Not recorded,35 + jacks
1993,13-Oct,D,33,6,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KCK,0,Not coded yet,0,0,934,1,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1993,14-Oct,A,126,1,AERIAL,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,JJM,0,Not coded yet,0,0,400,0,Not recorded,Visibility Excellent,Water Low,Not recorded,
1993,14-Oct,A,126,2,FOOT,112,112-67,112-67-035,Hasselborg River,Unknown,Coho,JJM,0,Not coded yet,0,0,1205,125,Not recorded,Visibility Excellent,Water Low,Not recorded,"past peak, fish very ratty, jim's ck had 70 dead & 17 live"
1993,14-Oct,A,131,11,FOOT,111,111-50,111-50-056,Steep Creek,Unknown,Coho,BJG,0,Not coded yet,0,0,231,17,Not recorded,Not recorded,Not recorded,Not recorded,92 in pond abv covered veiw area
1993,14-Oct,A,607,6,FOOT,115,115-32,115-32-040,Spring Ck L Salmon R,Unknown,Coho,RPE,0,Not coded yet,0,0,66,2,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1993,14-Oct,B,109,2,HELICOPTER,101,101-55,101-55-040,Blossom River,Unknown,Coho,JFK,0,Not coded yet,0,0,850,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,14-Oct,B,109,4,HELICOPTER,101,101-30,101-30-030,Keta River,Unknown,Coho,JFK,0,Not coded yet,0,0,725,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,14-Oct,B,109,5,HELICOPTER,101,101-30,101-30-060,Marten River,Unknown,Coho,JFK,0,Not coded yet,0,0,1525,0,Not recorded,Not recorded,Not recorded,Not recorded,"Main Stem-500, Dicks Creek-1025"
1993,14-Oct,B,109,6,HELICOPTER,101,101-30,101-30-083,Humpback Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,600,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,14-Oct,B,109,7,HELICOPTER,101,101-15,101-15-019,Tombstone River,Unknown,Coho,JFK,0,Not coded yet,0,0,1275,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,15-Oct,A,131,12,FOOT,111,111-50,111-50-052,Montana Creek,Unknown,Coho,BJG,0,Not coded yet,0,0,957,6,Not recorded,Not recorded,Not recorded,Not recorded,
1993,15-Oct,D,33,7,FOOT,113,113-73,113-73-003,Lake Stream Ford Arm,Unknown,Coho,KCK,0,Not coded yet,0,0,957,1,Not recorded,Visibility Excellent,Not recorded,Not recorded,
1993,16-Oct,A,134,15,FOOT,115,115-31,115-31-033,Sherman Creek,Unknown,Coho,M-L,0,Not coded yet,0,0,0,0,Not recorded,Not recorded,Not recorded,Not recorded,
1993,16-Oct,A,135,10,FOOT,115,115-31,115-31-035,Sweeny Creek,Unknown,Coho,M-L,0,Not coded yet,0,0,0,0,Not recorded,Visibility Normal,Water Normal,Not recorded,
1993,16-Oct,B,110,1,HELICOPTER,101,101-75,101-75-005,Herman Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,90,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,16-Oct,B,110,2,HELICOPTER,101,101-75,101-75-010,Grant Creek,Unknown,Coho,JFK,0,Not coded yet,0,0,175,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,16-Oct,B,110,3,HELICOPTER,101,101-75,101-75-015,Eulachon River,Unknown,Coho,JFK,0,Not coded yet,0,0,460,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,"Left fork-0, Right fork-460"
1993,16-Oct,B,110,4,HELICOPTER,101,101-75,101-75-050,Klahini River,Unknown,Coho,JFK,0,Not coded yet,0,0,50,0,Tide Intermediate,Visibility Excellent,Water Low,Not recorded,
1993,19-Oct,A,607,7,FOOT,115,115-32,115-32-068,Tahini River,Unknown,Coho,RPE,0,Not coded yet,0,0,947,91,Not recorded,Visibility Excellent,Water Low,Not recorded,
1993,19-Oct,B,106,10,FOOT,101,101-80,101-80-070,Hatchery Ck-Yes Bay,Unknown,Coho,TPZ,0,Not coded yet,0,0,148,0,Not recorded,Visibility Normal,Water High,Fish present but not counted in Mouth,
